match_id,home_team,away_team,home_goals,away_goals,attendance,stadium,referee,date
335,Team D,Team G,5,4,76402,Stadium Y,Ref B,2025-01-14 22:00:00
336,Team B,Team H,1,5,65351,Stadium X,Ref A,2025-01-14 23:00:00
337,Team B,Team F,4,2,74457,Stadium Z,Ref B,2025-01-15 00:00:00
338,Team A,Team E,5,4,70691,Stadium Y,Ref A,2025-01-15 01:00:00
339,Team D,Team E,3,2,45837,Stadium X,Ref A,2025-01-15 02:00:00
340,Team B,Team G,5,2,63260,Stadium Z,Ref B,2025-01-15 03:00:00
341,Team A,Team G,4,2,24132,Stadium X,Ref C,2025-01-15 04:00:00
342,Team C,Team G,1,5,25456,Stadium X,Ref B,2025-01-15 05:00:00
343,Team D,Team F,2,4,64260,Stadium Z,Ref B,2025-01-15 06:00:00
344,Team A,Team F,2,5,62936,Stadium X,Ref B,2025-01-15 07:00:00
345,Team A,Team H,0,2,77359,Stadium X,Ref A,2025-01-15 08:00:00
346,Team D,Team F,1,5,54931,Stadium Z,Ref C,2025-01-15 09:00:00
347,Team A,Team E,1,3,36336,Stadium Y,Ref C,2025-01-15 10:00:00
348,Team A,Team F,2,1,10000,Stadium Z,Ref A,2025-01-15 11:00:00
349,Team C,Team G,2,4,51527,Stadium X,Ref B,2025-01-15 12:00:00
350,Team B,Team H,4,0,70911,Stadium X,Ref B,2025-01-15 13:00:00
351,Team D,Team H,5,5,11178,Stadium Y,Ref B,2025-01-15 14:00:00
352,Team A,Team F,0,1,37829,Stadium X,Ref C,2025-01-15 15:00:00
353,Team D,Team F,1,4,70160,Stadium Y,Ref C,2025-01-15 16:00:00
354,Team C,Team G,1,4,15282,Stadium Y,Ref B,2025-01-15 17:00:00
355,Team A,Team F,5,1,49812,Stadium Y,Ref B,2025-01-15 18:00:00
356,Team C,Team H,4,2,26744,Stadium X,Ref C,2025-01-15 19:00:00
357,Team B,Team E,5,3,34840,Stadium X,Ref A,2025-01-15 20:00:00
358,Team A,Team F,0,3,52657,Stadium Y,Ref C,2025-01-15 21:00:00
359,Team C,Team G,1,2,15537,Stadium Y,Ref B,2025-01-15 22:00:00
360,Team B,Team H,5,1,23043,Stadium Y,Ref A,2025-01-15 23:00:00
361,Team C,Team G,4,3,73160,Stadium Y,Ref C,2025-01-16 00:00:00
362,Team D,Team E,4,3,24681,Stadium Z,Ref B,2025-01-16 01:00:00
363,Team C,Team G,4,0,13381,Stadium X,Ref C,2025-01-16 02:00:00
364,Team C,Team F,3,4,74347,Stadium Z,Ref A,2025-01-16 03:00:00
365,Team D,Team E,3,3,44912,Stadium Z,Ref A,2025-01-16 04:00:00
366,Team B,Team G,2,3,35334,Stadium X,Ref A,2025-01-16 05:00:00
367,Team B,Team E,0,0,37013,Stadium X,Ref C,2025-01-16 06:00:00
368,Team A,Team H,1,4,63210,Stadium X,Ref C,2025-01-16 07:00:00
369,Team B,Team F,5,3,65152,Stadium X,Ref B,2025-01-16 08:00:00
370,Team D,Team F,5,5,30794,Stadium Z,Ref A,2025-01-16 09:00:00
371,Team B,Team E,5,1,28184,Stadium X,Ref C,2025-01-16 10:00:00
372,Team A,Team H,1,2,61541,Stadium Z,Ref A,2025-01-16 11:00:00
373,Team A,Team H,3,3,17598,Stadium Z,Ref B,2025-01-16 12:00:00
374,Team C,Team G,4,0,58135,Stadium X,Ref C,2025-01-16 13:00:00
375,Team A,Team H,1,0,51732,Stadium X,Ref C,2025-01-16 14:00:00
376,Team D,Team F,1,3,15859,Stadium X,Ref A,2025-01-16 15:00:00
377,Team B,Team H,5,5,74689,Stadium Z,Ref C,2025-01-16 16:00:00
378,Team B,Team G,3,3,62815,Stadium Z,Ref A,2025-01-16 17:00:00
379,Team A,Team F,3,4,20283,Stadium Y,Ref C,2025-01-16 18:00:00
380,Team D,Team E,1,4,70492,Stadium Y,Ref B,2025-01-16 19:00:00
381,Team A,Team E,1,2,67808,Stadium X,Ref C,2025-01-16 20:00:00
382,Team D,Team H,0,1,30471,Stadium Y,Ref B,2025-01-16 21:00:00
383,Team D,Team G,2,1,74500,Stadium X,Ref C,2025-01-16 22:00:00
384,Team B,Team H,3,3,57078,Stadium X,Ref A,2025-01-16 23:00:00
385,Team A,Team H,4,3,26843,Stadium Z,Ref A,2025-01-17 00:00:00
386,Team A,Team F,4,0,27071,Stadium Z,Ref B,2025-01-17 01:00:00
387,Team B,Team H,1,0,24888,Stadium X,Ref B,2025-01-17 02:00:00
388,Team D,Team H,5,2,12026,Stadium X,Ref B,2025-01-17 03:00:00
389,Team A,Team F,4,5,39559,Stadium X,Ref C,2025-01-17 04:00:00
390,Team C,Team E,3,5,54493,Stadium Y,Ref B,2025-01-17 05:00:00
391,Team D,Team G,4,4,27246,Stadium Y,Ref A,2025-01-17 06:00:00
392,Team A,Team H,2,2,78491,Stadium Y,Ref C,2025-01-17 07:00:00
393,Team A,Team G,4,4,20034,Stadium X,Ref A,2025-01-17 08:00:00
394,Team D,Team G,4,2,49938,Stadium Z,Ref C,2025-01-17 09:00:00
395,Team B,Team H,1,1,39703,Stadium Z,Ref C,2025-01-17 10:00:00
396,Team D,Team G,2,4,45759,Stadium Z,Ref C,2025-01-17 11:00:00
397,Team B,Team G,3,4,72844,Stadium Z,Ref A,2025-01-17 12:00:00
398,Team D,Team E,4,0,50448,Stadium Z,Ref B,2025-01-17 13:00:00
399,Team D,Team G,2,5,51793,Stadium X,Ref B,2025-01-17 14:00:00
400,Team B,Team F,2,3,47969,Stadium Y,Ref A,2025-01-17 15:00:00
401,Team C,Team E,4,4,35400,Stadium X,Ref A,2025-01-17 16:00:00
402,Team B,Team G,1,1,67583,Stadium X,Ref A,2025-01-17 17:00:00
403,Team C,Team H,0,5,74637,Stadium X,Ref A,2025-01-17 18:00:00
404,Team C,Team G,5,2,18102,Stadium Z,Ref B,2025-01-17 19:00:00
405,Team A,Team E,3,1,46488,Stadium Y,Ref B,2025-01-17 20:00:00
406,Team C,Team F,2,4,39896,Stadium X,Ref C,2025-01-17 21:00:00
407,Team C,Team H,1,4,22724,Stadium Z,Ref A,2025-01-17 22:00:00
408,Team B,Team F,0,1,16002,Stadium Y,Ref A,2025-01-17 23:00:00
409,Team B,Team G,4,5,63981,Stadium Z,Ref B,2025-01-18 00:00:00
410,Team A,Team F,4,1,65057,Stadium X,Ref B,2025-01-18 01:00:00
411,Team B,Team H,3,3,46680,Stadium Z,Ref A,2025-01-18 02:00:00
412,Team B,Team E,0,5,56047,Stadium Y,Ref C,2025-01-18 03:00:00
413,Team C,Team E,0,5,41237,Stadium Z,Ref B,2025-01-18 04:00:00
414,Team A,Team H,1,2,74672,Stadium X,Ref B,2025-01-18 05:00:00
415,Team D,Team E,0,1,29942,Stadium Y,Ref B,2025-01-18 06:00:00
416,Team C,Team H,3,0,40898,Stadium X,Ref B,2025-01-18 07:00:00
417,Team B,Team H,1,4,71780,Stadium X,Ref A,2025-01-18 08:00:00
418,Team D,Team H,1,5,70414,Stadium Z,Ref A,2025-01-18 09:00:00
419,Team C,Team F,5,0,61554,Stadium Z,Ref A,2025-01-18 10:00:00
420,Team A,Team E,2,3,76363,Stadium X,Ref B,2025-01-18 11:00:00
421,Team D,Team H,4,1,13458,Stadium Z,Ref A,2025-01-18 12:00:00
422,Team D,Team E,2,5,22723,Stadium Y,Ref C,2025-01-18 13:00:00
423,Team B,Team G,0,3,41091,Stadium Z,Ref A,2025-01-18 14:00:00
424,Team C,Team H,4,3,48669,Stadium X,Ref C,2025-01-18 15:00:00
425,Team A,Team F,0,4,63251,Stadium Z,Ref C,2025-01-18 16:00:00
426,Team B,Team F,3,4,58768,Stadium Z,Ref A,2025-01-18 17:00:00
427,Team C,Team F,0,5,78950,Stadium X,Ref A,2025-01-18 18:00:00
428,Team B,Team H,0,1,28008,Stadium X,Ref A,2025-01-18 19:00:00
429,Team D,Team F,4,5,72524,Stadium Y,Ref B,2025-01-18 20:00:00
430,Team A,Team E,5,0,44066,Stadium Y,Ref B,2025-01-18 21:00:00
431,Team B,Team H,0,1,76937,Stadium Y,Ref A,2025-01-18 22:00:00
432,Team D,Team E,4,4,61759,Stadium Z,Ref C,2025-01-18 23:00:00
433,Team D,Team F,2,0,57036,Stadium X,Ref C,2025-01-19 00:00:00
434,Team C,Team G,1,2,68161,Stadium X,Ref C,2025-01-19 01:00:00
435,Team B,Team G,1,4,48013,Stadium X,Ref B,2025-01-19 02:00:00
436,Team D,Team F,0,4,11459,Stadium Z,Ref C,2025-01-19 03:00:00
437,Team B,Team H,4,3,51569,Stadium Z,Ref B,2025-01-19 04:00:00
438,Team A,Team H,2,5,79965,Stadium Y,Ref A,2025-01-19 05:00:00
439,Team A,Team E,4,2,25046,Stadium X,Ref B,2025-01-19 06:00:00
440,Team A,Team H,5,3,56220,Stadium Z,Ref B,2025-01-19 07:00:00
441,Team B,Team H,4,2,14100,Stadium X,Ref A,2025-01-19 08:00:00
442,Team C,Team E,2,4,37202,Stadium X,Ref A,2025-01-19 09:00:00
443,Team C,Team G,5,4,34983,Stadium Z,Ref B,2025-01-19 10:00:00
444,Team A,Team H,2,4,55960,Stadium Y,Ref A,2025-01-19 11:00:00
445,Team C,Team H,2,2,25869,Stadium Z,Ref B,2025-01-19 12:00:00
446,Team A,Team G,1,3,22375,Stadium X,Ref B,2025-01-19 13:00:00
447,Team B,Team F,3,0,56370,Stadium Y,Ref A,2025-01-19 14:00:00
448,Team C,Team G,4,1,18250,Stadium Z,Ref A,2025-01-19 15:00:00
449,Team C,Team G,2,2,49984,Stadium Y,Ref B,2025-01-19 16:00:00
450,Team A,Team H,0,3,78649,Stadium X,Ref C,2025-01-19 17:00:00
451,Team C,Team E,0,1,57285,Stadium Z,Ref C,2025-01-19 18:00:00
452,Team C,Team E,2,5,55477,Stadium Z,Ref B,2025-01-19 19:00:00
453,Team D,Team G,2,2,50283,Stadium Z,Ref C,2025-01-19 20:00:00
454,Team B,Team G,0,1,15478,Stadium Z,Ref B,2025-01-19 21:00:00
455,Team C,Team E,5,2,72209,Stadium Y,Ref B,2025-01-19 22:00:00
456,Team C,Team H,0,2,14936,Stadium X,Ref B,2025-01-19 23:00:00
457,Team A,Team H,2,1,62212,Stadium Z,Ref C,2025-01-20 00:00:00
458,Team D,Team F,4,2,63940,Stadium X,Ref A,2025-01-20 01:00:00
459,Team B,Team G,0,0,28723,Stadium Z,Ref B,2025-01-20 02:00:00
460,Team B,Team H,2,1,14325,Stadium Y,Ref C,2025-01-20 03:00:00
461,Team C,Team G,1,2,16243,Stadium X,Ref B,2025-01-20 04:00:00
462,Team D,Team H,0,4,21188,Stadium X,Ref A,2025-01-20 05:00:00
463,Team A,Team E,0,0,39981,Stadium Y,Ref C,2025-01-20 06:00:00
464,Team C,Team F,0,0,38343,Stadium Z,Ref A,2025-01-20 07:00:00
465,Team A,Team F,2,1,43047,Stadium X,Ref B,2025-01-20 08:00:00
466,Team D,Team G,4,3,14530,Stadium X,Ref C,2025-01-20 09:00:00
467,Team B,Team E,0,0,54855,Stadium Y,Ref C,2025-01-20 10:00:00
468,Team C,Team E,2,0,27387,Stadium Y,Ref A,2025-01-20 11:00:00
469,Team D,Team E,1,4,32948,Stadium Z,Ref C,2025-01-20 12:00:00
470,Team A,Team F,0,1,41349,Stadium Z,Ref C,2025-01-20 13:00:00
471,Team D,Team H,1,2,11374,Stadium X,Ref A,2025-01-20 14:00:00
472,Team D,Team G,0,5,57393,Stadium X,Ref A,2025-01-20 15:00:00
473,Team C,Team G,0,3,70358,Stadium X,Ref B,2025-01-20 16:00:00
474,Team A,Team G,0,5,51019,Stadium Y,Ref A,2025-01-20 17:00:00
475,Team B,Team E,4,3,73317,Stadium Y,Ref C,2025-01-20 18:00:00
476,Team C,Team H,0,2,61000,Stadium Z,Ref B,2025-01-20 19:00:00
477,Team C,Team E,5,5,72727,Stadium X,Ref C,2025-01-20 20:00:00
478,Team A,Team G,3,2,65118,Stadium Z,Ref B,2025-01-20 21:00:00
479,Team B,Team E,5,5,20780,Stadium Y,Ref A,2025-01-20 22:00:00
480,Team B,Team E,0,1,73639,Stadium Z,Ref C,2025-01-20 23:00:00
481,Team D,Team E,0,0,78878,Stadium Y,Ref A,2025-01-21 00:00:00
482,Team B,Team H,3,5,73516,Stadium Y,Ref A,2025-01-21 01:00:00
483,Team A,Team G,5,2,36442,Stadium Y,Ref C,2025-01-21 02:00:00
484,Team A,Team F,3,2,12212,Stadium X,Ref B,2025-01-21 03:00:00
485,Team D,Team G,4,3,57743,Stadium Y,Ref C,2025-01-21 04:00:00
486,Team C,Team H,2,5,18176,Stadium Z,Ref B,2025-01-21 05:00:00
487,Team D,Team G,5,0,57038,Stadium Y,Ref A,2025-01-21 06:00:00
488,Team A,Team E,0,1,79649,Stadium Y,Ref C,2025-01-21 07:00:00
489,Team D,Team H,1,4,79131,Stadium Y,Ref C,2025-01-21 08:00:00
490,Team D,Team G,3,5,53160,Stadium Y,Ref A,2025-01-21 09:00:00
491,Team B,Team E,4,3,68531,Stadium X,Ref B,2025-01-21 10:00:00
492,Team D,Team H,4,3,37776,Stadium Y,Ref A,2025-01-21 11:00:00
493,Team D,Team H,3,1,42102,Stadium Z,Ref A,2025-01-21 12:00:00
494,Team B,Team E,5,5,19135,Stadium Z,Ref A,2025-01-21 13:00:00
495,Team B,Team H,0,2,12261,Stadium Z,Ref C,2025-01-21 14:00:00
496,Team B,Team H,4,2,31613,Stadium X,Ref B,2025-01-21 15:00:00
497,Team B,Team G,2,5,67305,Stadium Z,Ref A,2025-01-21 16:00:00
498,Team B,Team F,0,1,23344,Stadium X,Ref A,2025-01-21 17:00:00
499,Team C,Team E,1,3,66254,Stadium X,Ref A,2025-01-21 18:00:00
500,Team B,Team H,2,3,14758,Stadium Y,Ref A,2025-01-21 19:00:00
501,Team D,Team E,4,3,65662,Stadium Z,Ref A,2025-01-21 20:00:00
502,Team A,Team H,0,0,21228,Stadium X,Ref A,2025-01-21 21:00:00
503,Team B,Team G,3,1,56271,Stadium X,Ref A,2025-01-21 22:00:00
504,Team A,Team G,0,4,29745,Stadium Y,Ref C,2025-01-21 23:00:00
505,Team B,Team E,1,0,51505,Stadium Y,Ref C,2025-01-22 00:00:00
506,Team C,Team E,5,0,47987,Stadium X,Ref B,2025-01-22 01:00:00
507,Team C,Team H,0,4,46978,Stadium Z,Ref A,2025-01-22 02:00:00
508,Team D,Team G,3,4,40509,Stadium X,Ref A,2025-01-22 03:00:00
509,Team C,Team H,5,2,67028,Stadium X,Ref C,2025-01-22 04:00:00
510,Team A,Team E,0,2,13405,Stadium X,Ref A,2025-01-22 05:00:00
511,Team D,Team F,1,1,35538,Stadium Y,Ref A,2025-01-22 06:00:00
512,Team C,Team H,5,4,33177,Stadium Y,Ref C,2025-01-22 07:00:00
513,Team D,Team H,0,2,37780,Stadium X,Ref C,2025-01-22 08:00:00
514,Team B,Team H,4,4,25922,Stadium X,Ref A,2025-01-22 09:00:00
515,Team B,Team F,0,5,65000,Stadium Z,Ref C,2025-01-22 10:00:00
516,Team B,Team E,2,1,53436,Stadium Y,Ref C,2025-01-22 11:00:00
517,Team B,Team F,0,3,41729,Stadium Z,Ref B,2025-01-22 12:00:00
518,Team B,Team F,3,5,76504,Stadium X,Ref C,2025-01-22 13:00:00
519,Team B,Team G,4,4,43462,Stadium Y,Ref A,2025-01-22 14:00:00
520,Team A,Team H,1,2,56637,Stadium X,Ref C,2025-01-22 15:00:00
521,Team A,Team H,2,2,67820,Stadium X,Ref A,2025-01-22 16:00:00
522,Team D,Team E,2,4,71808,Stadium Y,Ref B,2025-01-22 17:00:00
523,Team A,Team E,4,4,10118,Stadium Y,Ref B,2025-01-22 18:00:00
524,Team A,Team H,3,2,69381,Stadium Y,Ref A,2025-01-22 19:00:00
525,Team C,Team E,4,0,75793,Stadium X,Ref A,2025-01-22 20:00:00
526,Team B,Team E,4,2,20032,Stadium Z,Ref B,2025-01-22 21:00:00
527,Team D,Team F,5,4,26344,Stadium Y,Ref A,2025-01-22 22:00:00
528,Team C,Team E,2,5,25662,Stadium Y,Ref C,2025-01-22 23:00:00
529,Team D,Team G,3,1,35693,Stadium X,Ref A,2025-01-23 00:00:00
530,Team B,Team G,5,2,51272,Stadium Z,Ref B,2025-01-23 01:00:00
531,Team D,Team H,1,1,79753,Stadium Y,Ref A,2025-01-23 02:00:00
532,Team D,Team E,5,2,32385,Stadium X,Ref B,2025-01-23 03:00:00
533,Team D,Team G,0,3,34874,Stadium X,Ref B,2025-01-23 04:00:00
534,Team B,Team H,0,1,58354,Stadium X,Ref A,2025-01-23 05:00:00
535,Team A,Team F,0,0,73736,Stadium X,Ref C,2025-01-23 06:00:00
536,Team A,Team H,0,4,13326,Stadium X,Ref B,2025-01-23 07:00:00
537,Team D,Team H,0,2,47680,Stadium Y,Ref B,2025-01-23 08:00:00
538,Team B,Team F,0,5,33150,Stadium Y,Ref B,2025-01-23 09:00:00
539,Team A,Team G,3,1,54440,Stadium X,Ref A,2025-01-23 10:00:00
540,Team C,Team E,2,1,76737,Stadium Z,Ref B,2025-01-23 11:00:00
541,Team C,Team F,1,4,49299,Stadium Z,Ref C,2025-01-23 12:00:00
542,Team D,Team E,5,5,24956,Stadium Y,Ref B,2025-01-23 13:00:00
543,Team C,Team E,5,1,42192,Stadium X,Ref B,2025-01-23 14:00:00
544,Team C,Team G,3,0,78238,Stadium X,Ref C,2025-01-23 15:00:00
545,Team B,Team F,0,3,11236,Stadium X,Ref C,2025-01-23 16:00:00
546,Team A,Team E,4,1,59626,Stadium Z,Ref C,2025-01-23 17:00:00
547,Team A,Team F,3,3,31515,Stadium Z,Ref C,2025-01-23 18:00:00
548,Team B,Team F,1,1,38192,Stadium X,Ref C,2025-01-23 19:00:00
549,Team B,Team E,1,3,37038,Stadium Y,Ref A,2025-01-23 20:00:00
550,Team D,Team E,3,3,54687,Stadium Z,Ref C,2025-01-23 21:00:00
551,Team D,Team F,0,3,32474,Stadium X,Ref A,2025-01-23 22:00:00
552,Team C,Team G,1,2,30790,Stadium Z,Ref B,2025-01-23 23:00:00
553,Team B,Team E,2,4,29592,Stadium Y,Ref B,2025-01-24 00:00:00
554,Team B,Team G,0,2,10365,Stadium Z,Ref B,2025-01-24 01:00:00
555,Team C,Team E,2,0,63891,Stadium Y,Ref B,2025-01-24 02:00:00
556,Team C,Team H,3,3,30779,Stadium Y,Ref B,2025-01-24 03:00:00
557,Team D,Team G,4,5,51809,Stadium X,Ref A,2025-01-24 04:00:00
558,Team C,Team F,0,1,69599,Stadium Z,Ref B,2025-01-24 05:00:00
559,Team A,Team E,3,3,30264,Stadium X,Ref C,2025-01-24 06:00:00
560,Team B,Team G,0,3,59607,Stadium Y,Ref C,2025-01-24 07:00:00
561,Team B,Team F,0,5,22584,Stadium Y,Ref B,2025-01-24 08:00:00
562,Team A,Team H,1,2,38387,Stadium X,Ref A,2025-01-24 09:00:00
563,Team C,Team G,0,4,28207,Stadium Z,Ref C,2025-01-24 10:00:00
564,Team C,Team H,5,1,78342,Stadium Z,Ref A,2025-01-24 11:00:00
565,Team C,Team G,4,4,42184,Stadium Y,Ref A,2025-01-24 12:00:00
566,Team C,Team G,0,2,78282,Stadium X,Ref B,2025-01-24 13:00:00
567,Team C,Team G,2,5,40295,Stadium Z,Ref C,2025-01-24 14:00:00
568,Team D,Team G,5,5,53730,Stadium Y,Ref A,2025-01-24 15:00:00
569,Team C,Team F,4,2,52236,Stadium X,Ref A,2025-01-24 16:00:00
570,Team B,Team G,0,3,50343,Stadium X,Ref A,2025-01-24 17:00:00
571,Team A,Team H,3,3,41249,Stadium Y,Ref C,2025-01-24 18:00:00
572,Team D,Team H,4,3,53577,Stadium Z,Ref A,2025-01-24 19:00:00
573,Team C,Team F,3,4,63979,Stadium Z,Ref B,2025-01-24 20:00:00
574,Team C,Team F,5,5,33167,Stadium Y,Ref A,2025-01-24 21:00:00
575,Team B,Team F,3,1,68025,Stadium X,Ref C,2025-01-24 22:00:00
576,Team A,Team F,4,2,21549,Stadium Z,Ref C,2025-01-24 23:00:00
577,Team D,Team H,0,0,40221,Stadium Z,Ref A,2025-01-25 00:00:00
578,Team A,Team E,4,0,51091,Stadium Y,Ref B,2025-01-25 01:00:00
579,Team D,Team F,0,2,61662,Stadium X,Ref A,2025-01-25 02:00:00
580,Team D,Team G,5,0,15093,Stadium Z,Ref B,2025-01-25 03:00:00
581,Team C,Team H,3,0,48876,Stadium Y,Ref A,2025-01-25 04:00:00
582,Team C,Team G,0,5,46506,Stadium X,Ref B,2025-01-25 05:00:00
583,Team A,Team E,0,3,75491,Stadium Y,Ref A,2025-01-25 06:00:00
584,Team B,Team F,1,0,48277,Stadium Z,Ref A,2025-01-25 07:00:00
585,Team C,Team E,4,0,25186,Stadium X,Ref C,2025-01-25 08:00:00
586,Team B,Team G,5,1,15178,Stadium Z,Ref C,2025-01-25 09:00:00
587,Team A,Team E,2,4,50214,Stadium Y,Ref B,2025-01-25 10:00:00
588,Team C,Team G,1,4,41025,Stadium Z,Ref A,2025-01-25 11:00:00
589,Team A,Team G,5,3,76125,Stadium Z,Ref A,2025-01-25 12:00:00
590,Team A,Team F,5,3,73755,Stadium Y,Ref B,2025-01-25 13:00:00
591,Team C,Team E,1,3,25191,Stadium X,Ref B,2025-01-25 14:00:00
592,Team A,Team F,5,4,59488,Stadium X,Ref C,2025-01-25 15:00:00
593,Team A,Team E,5,2,65246,Stadium Z,Ref B,2025-01-25 16:00:00
594,Team B,Team F,5,3,53576,Stadium X,Ref C,2025-01-25 17:00:00
595,Team C,Team G,5,1,42642,Stadium Y,Ref C,2025-01-25 18:00:00
596,Team C,Team F,1,5,36006,Stadium Y,Ref B,2025-01-25 19:00:00
597,Team B,Team G,0,3,43825,Stadium Z,Ref B,2025-01-25 20:00:00
598,Team D,Team E,5,1,78369,Stadium Y,Ref B,2025-01-25 21:00:00
599,Team B,Team F,4,5,15371,Stadium Z,Ref C,2025-01-25 22:00:00
600,Team D,Team F,1,3,78499,Stadium Z,Ref B,2025-01-25 23:00:00
601,Team B,Team H,1,3,32989,Stadium Y,Ref B,2025-01-26 00:00:00
602,Team D,Team H,2,1,23062,Stadium Y,Ref B,2025-01-26 01:00:00
603,Team C,Team H,0,3,57795,Stadium X,Ref A,2025-01-26 02:00:00
604,Team B,Team F,1,2,18358,Stadium Z,Ref B,2025-01-26 03:00:00
605,Team D,Team E,3,3,65344,Stadium Y,Ref A,2025-01-26 04:00:00
606,Team B,Team F,0,1,27345,Stadium Y,Ref A,2025-01-26 05:00:00
607,Team D,Team G,5,3,26779,Stadium Y,Ref A,2025-01-26 06:00:00
608,Team D,Team F,0,4,74995,Stadium Z,Ref C,2025-01-26 07:00:00
609,Team B,Team H,3,5,46261,Stadium X,Ref C,2025-01-26 08:00:00
610,Team A,Team F,4,2,71084,Stadium X,Ref A,2025-01-26 09:00:00
611,Team B,Team F,5,2,36731,Stadium X,Ref B,2025-01-26 10:00:00
612,Team A,Team E,4,2,23201,Stadium Z,Ref B,2025-01-26 11:00:00
613,Team A,Team E,2,5,73212,Stadium Y,Ref B,2025-01-26 12:00:00
614,Team C,Team E,4,0,52866,Stadium X,Ref A,2025-01-26 13:00:00
615,Team C,Team E,2,5,63629,Stadium Y,Ref C,2025-01-26 14:00:00
616,Team D,Team F,3,0,17268,Stadium Y,Ref B,2025-01-26 15:00:00
617,Team B,Team G,4,5,24719,Stadium Z,Ref C,2025-01-26 16:00:00
618,Team D,Team F,0,3,24554,Stadium X,Ref C,2025-01-26 17:00:00
619,Team D,Team G,4,3,75278,Stadium Z,Ref A,2025-01-26 18:00:00
620,Team C,Team G,4,1,75454,Stadium Z,Ref C,2025-01-26 19:00:00
621,Team C,Team F,0,3,41195,Stadium Y,Ref B,2025-01-26 20:00:00
622,Team A,Team H,4,4,77695,Stadium Y,Ref B,2025-01-26 21:00:00
623,Team C,Team H,0,1,73636,Stadium Y,Ref C,2025-01-26 22:00:00
624,Team B,Team F,2,1,60863,Stadium Y,Ref C,2025-01-26 23:00:00
625,Team C,Team F,3,5,54438,Stadium Y,Ref C,2025-01-27 00:00:00
626,Team B,Team G,4,3,79420,Stadium Y,Ref B,2025-01-27 01:00:00
627,Team B,Team G,3,0,32559,Stadium Y,Ref A,2025-01-27 02:00:00
628,Team A,Team H,0,5,59929,Stadium X,Ref C,2025-01-27 03:00:00
629,Team B,Team G,2,2,31672,Stadium Y,Ref A,2025-01-27 04:00:00
630,Team D,Team H,4,4,51471,Stadium X,Ref C,2025-01-27 05:00:00
631,Team B,Team E,3,0,60609,Stadium X,Ref C,2025-01-27 06:00:00
632,Team D,Team E,0,1,68993,Stadium X,Ref B,2025-01-27 07:00:00
633,Team C,Team G,4,0,47763,Stadium Y,Ref B,2025-01-27 08:00:00
634,Team A,Team F,3,3,40558,Stadium Z,Ref B,2025-01-27 09:00:00
635,Team A,Team F,2,1,17953,Stadium Y,Ref B,2025-01-27 10:00:00
636,Team A,Team H,1,4,58641,Stadium Y,Ref C,2025-01-27 11:00:00
637,Team B,Team G,4,0,68841,Stadium X,Ref A,2025-01-27 12:00:00
638,Team D,Team E,2,0,36169,Stadium Y,Ref A,2025-01-27 13:00:00
639,Team D,Team E,2,3,32792,Stadium X,Ref C,2025-01-27 14:00:00
640,Team A,Team G,0,4,69333,Stadium Z,Ref B,2025-01-27 15:00:00
641,Team A,Team F,0,0,13282,Stadium Y,Ref B,2025-01-27 16:00:00
642,Team C,Team H,4,1,13505,Stadium X,Ref C,2025-01-27 17:00:00
643,Team C,Team G,5,3,70405,Stadium Y,Ref A,2025-01-27 18:00:00
644,Team B,Team E,4,5,10278,Stadium Y,Ref B,2025-01-27 19:00:00
645,Team D,Team G,1,2,67110,Stadium Y,Ref A,2025-01-27 20:00:00
646,Team D,Team E,5,3,29189,Stadium Y,Ref B,2025-01-27 21:00:00
647,Team D,Team H,0,1,41273,Stadium Y,Ref C,2025-01-27 22:00:00
648,Team C,Team G,4,0,48565,Stadium Y,Ref A,2025-01-27 23:00:00
649,Team C,Team F,0,5,52325,Stadium X,Ref C,2025-01-28 00:00:00
650,Team D,Team E,5,4,61576,Stadium Y,Ref A,2025-01-28 01:00:00
651,Team B,Team F,0,5,60035,Stadium X,Ref C,2025-01-28 02:00:00
652,Team B,Team E,4,1,56826,Stadium X,Ref B,2025-01-28 03:00:00
653,Team C,Team H,2,4,46409,Stadium Z,Ref C,2025-01-28 04:00:00
654,Team A,Team F,0,4,59702,Stadium Y,Ref C,2025-01-28 05:00:00
655,Team D,Team E,4,1,61606,Stadium X,Ref B,2025-01-28 06:00:00
656,Team D,Team E,3,5,25920,Stadium Z,Ref A,2025-01-28 07:00:00
657,Team A,Team E,1,1,22334,Stadium Y,Ref A,2025-01-28 08:00:00
658,Team A,Team G,2,5,23913,Stadium X,Ref A,2025-01-28 09:00:00
659,Team D,Team H,3,5,66019,Stadium Y,Ref C,2025-01-28 10:00:00
660,Team D,Team F,4,4,76336,Stadium Y,Ref C,2025-01-28 11:00:00
661,Team D,Team E,2,1,27248,Stadium X,Ref A,2025-01-28 12:00:00
662,Team C,Team E,0,0,61986,Stadium Z,Ref B,2025-01-28 13:00:00
663,Team D,Team H,4,1,45486,Stadium Z,Ref A,2025-01-28 14:00:00
664,Team C,Team F,2,1,64317,Stadium X,Ref B,2025-01-28 15:00:00
665,Team D,Team E,4,2,31507,Stadium X,Ref C,2025-01-28 16:00:00
666,Team A,Team E,0,3,50042,Stadium X,Ref C,2025-01-28 17:00:00
667,Team C,Team H,5,2,36974,Stadium X,Ref C,2025-01-28 18:00:00
668,Team A,Team E,5,0,45155,Stadium Z,Ref A,2025-01-28 19:00:00
669,Team C,Team F,5,3,38809,Stadium Z,Ref A,2025-01-28 20:00:00
